"leagueID","playerID","Season","Liga","Jugador","position","positionOrder","Partidos","Tiros","Tiempo","xGoals","Goles"
"1","840","2015","Premier League","Dusan Tadic","AMC",12,21,38,1687,5.04076493158937,5
"1","841","2015","Premier League","Graziano Pellè","FW",15,21,67,1826,6.41462222672998,9
"1","843","2015","Premier League","James Ward-Prowse","AMR",11,6,8,501,0.404416402801871,0
"1","843","2015","Premier League","James Ward-Prowse","AMC",12,6,8,501,0.404416402801871,0
"1","844","2015","Premier League","Jay Rodriguez","AMC",12,1,3,71,0.706356167793274,0
"1","848","2015","Premier League","Charlie Austin","FW",15,2,3,141,0.580025985836983,0
"1","850","2015","Premier League","Papiss Demba Cissé","FW",15,12,18,851,1.85689805448055,2
"1","851","2015","Premier League","Gabriel Obertan","AMR",11,1,0,70,0,0
"1","861","2015","Premier League","Giannelli Imbula","AMC",12,1,4,90,0.0902353823184967,0
"1","863","2015","Premier League","Jonathan Walters","FW",15,16,28,1403,4.79174474440515,4
"1","863","2015","Premier League","Jonathan Walters","AMR",11,16,28,1403,4.79174474440515,4
"1","864","2015","Premier League","Ibrahim Afellay","AMC",12,15,19,1188,1.27836643159389,2
"1","864","2015","Premier League","Ibrahim Afellay","AML",13,15,19,1188,1.27836643159389,2
"1","864","2015","Premier League","Ibrahim Afellay","AMR",11,15,19,1188,1.27836643159389,2
"1","865","2015","Premier League","Marko Arnautovic","AML",13,30,55,2547,8.60332481563091,8
"1","865","2015","Premier League","Marko Arnautovic","FWL",16,30,55,2547,8.60332481563091,8
"1","866","2015","Premier League","Joselu","FW",15,10,19,822,2.36122389789671,2
"1","868","2015","Premier League","Mame Biram Diouf","FW",15,10,17,858,2.86792525649071,2
"1","868","2015","Premier League","Mame Biram Diouf","AMC",12,10,17,858,2.86792525649071,2
"1","868","2015","Premier League","Mame Biram Diouf","AMR",11,10,17,858,2.86792525649071,2
"1","868","2015","Premier League","Mame Biram Diouf","AML",13,10,17,858,2.86792525649071,2
"1","871","2015","Premier League","Bojan","AMC",12,22,33,1625,4.44587186537683,7
"1","871","2015","Premier League","Bojan","FW",15,22,33,1625,4.44587186537683,7
"1","872","2015","Premier League","Peter Crouch","FW",15,4,6,360,0.258121054619551,0
"1","873","2015","Premier League","Charlie Adam","AMC",12,2,3,117,0.0838297680020332,0
"1","876","2015","Premier League","Fabian Delph","AML",13,1,0,69,0,0
"1","877","2015","Premier League","Samir Nasri","AML",13,1,3,76,0.550503611564636,0
"1","878","2015","Premier League","Yaya Touré","AMC",12,5,14,394,0.525422735139727,0
"1","879","2015","Premier League","Jonathan Leko","AMR",11,3,0,253,0,0
"1","881","2015","Premier League","Harry Arter","AMC",12,4,7,323,0.146647217683495,0
"1","882","2015","Premier League","Glenn Murray","FW",15,7,14,484,2.07499797269701,2
"1","883","2015","Premier League","Steven Davis","AMC",12,22,18,1749,2.42922486923635,5
"1","883","2015","Premier League","Steven Davis","AMR",11,22,18,1749,2.42922486923635,5
"1","883","2015","Premier League","Steven Davis","AML",13,22,18,1749,2.42922486923635,5
"1","884","2015","Premier League","Matt Targett","AML",13,2,1,180,0.0151740936562419,0
"1","888","2015","Premier League","Xherdan Shaqiri","AMR",11,25,37,1923,2.64047736302018,3
"1","888","2015","Premier League","Xherdan Shaqiri","FWR",14,25,37,1923,2.64047736302018,3
"1","888","2015","Premier League","Xherdan Shaqiri","AMC",12,25,37,1923,2.64047736302018,3
"1","890","2015","Premier League","Gabriel Agbonlahor","FW",15,11,7,855,1.06070026382804,1
"1","890","2015","Premier League","Gabriel Agbonlahor","AML",13,11,7,855,1.06070026382804,1
"1","891","2015","Premier League","Leon Osman","AML",13,1,1,71,0.0544028170406818,0
"1","899","2015","Premier League","Kieran Richardson","AML",13,2,3,173,0.0416872119531035,0
"1","904","2015","Premier League","Chris Brunt","AML",13,1,2,90,0.0967438817024231,0
"1","905","2015","Premier League","Marouane Chamakh","FW",15,1,0,47,0,0
"1","916","2015","Premier League","Yoan Gouffran","AML",13,1,0,75,0,0
"1","919","2015","Premier League","Duncan Watmore","AML",13,4,5,319,0.293695081025362,0
"1","919","2015","Premier League","Duncan Watmore","FWL",16,4,5,319,0.293695081025362,0
"1","919","2015","Premier League","Duncan Watmore","FW",15,4,5,319,0.293695081025362,0
"1","919","2015","Premier League","Duncan Watmore","AMR",11,4,5,319,0.293695081025362,0
"1","929","2015","Premier League","Adam Johnson","AMR",11,8,10,695,1.63690760638565,1
"1","929","2015","Premier League","Adam Johnson","AMC",12,8,10,695,1.63690760638565,1
"1","929","2015","Premier League","Adam Johnson","FWR",14,8,10,695,1.63690760638565,1
"1","930","2015","Premier League","Steven Fletcher","FW",15,10,19,766,2.12544187344611,3
"1","931","2015","Premier League","Jordi Gómez","AMC",12,1,1,72,0.0161490943282843,0
"1","932","2015","Premier League","Danny Graham","FW",15,4,2,251,0.156431458890438,0
"1","932","2015","Premier League","Danny Graham","FWR",14,4,2,251,0.156431458890438,0
"1","932","2015","Premier League","Danny Graham","AML",13,4,2,251,0.156431458890438,0
"1","939","2015","Premier League","Mauro Zárate","AMR",11,3,4,207,0.271236397325992,1
"1","939","2015","Premier League","Mauro Zárate","AML",13,3,4,207,0.271236397325992,1
"1","939","2015","Premier League","Mauro Zárate","FWL",16,3,4,207,0.271236397325992,1
"1","940","2015","Premier League","Nikica Jelavic","FW",15,1,0,90,0,0
"1","942","2015","Premier League","Florian Thauvin","AML",13,2,0,150,0,0
"1","946","2015","Premier League","Marco van Ginkel","AMC",12,1,1,58,0.447319179773331,0
"1","963","2015","Premier League","Eder","FW",15,2,3,146,0.178051494061947,0
"1","966","2015","Premier League","Alex Oxlade-Chamberlain","AMR",11,8,13,635,0.65427601709962,1
"1","966","2015","Premier League","Alex Oxlade-Chamberlain","AML",13,8,13,635,0.65427601709962,1
"1","966","2015","Premier League","Alex Oxlade-Chamberlain","AMC",12,8,13,635,0.65427601709962,1
"1","975","2015","Premier League","Lee Tomlin","AMC",12,3,1,238,0.0204323381185532,0
"1","986","2015","Premier League","Danny Ings","FWL",16,3,7,244,1.49220195412636,1
"1","986","2015","Premier League","Danny Ings","FW",15,3,7,244,1.49220195412636,1
"1","990","2015","Premier League","James Morrison","AMR",11,6,11,469,0.551371018402278,1
"1","990","2015","Premier League","James Morrison","AMC",12,6,11,469,0.551371018402278,1
"1","1026","2015","Premier League","Libor Kozák","FW",15,3,6,244,0.471552774310112,0
"1","1028","2015","Premier League","Kevin Nolan","FWR",14,1,0,50,0,0
"1","1032","2015","Premier League","Kieran Dowell","AMR",11,1,0,72,0,0
"1","1036","2015","Premier League","Jack Wilshere","AMR",11,1,1,69,0.318120062351227,0
"1","1042","2015","Premier League","Tom Davies","AMC",12,1,1,90,0.0511293485760689,0
"2","226","2015","Serie A","Kingsley Coman","FW",15,1,3,65,0.179941162467003,0
"2","275","2015","Serie A","Tim Matavz","FW",15,5,5,389,0.775383651256561,0
"2","448","2015","Serie A","Ivan Perisic","AMC",12,19,46,1646,5.56682086363435,5
"2","448","2015","Serie A","Ivan Perisic","FWR",14,19,46,1646,5.56682086363435,5
"2","448","2015","Serie A","Ivan Perisic","AML",13,19,46,1646,5.56682086363435,5
"2","716","2015","Serie A","Alberto Paloschi","FW",15,19,38,1628,8.98031647503376,8
"2","827","2015","Serie A","Juan Iturbe","FWL",16,3,5,224,0.17378968000412,0
"2","827","2015","Serie A","Juan Iturbe","FWR",14,3,5,224,0.17378968000412,0
"2","939","2015","Serie A","Mauro Zárate","FW",15,6,22,506,1.9035741686821,2
"2","939","2015","Serie A","Mauro Zárate","AMC",12,6,22,506,1.9035741686821,2
"2","939","2015","Serie A","Mauro Zárate","AML",13,6,22,506,1.9035741686821,2
"2","948","2015","Serie A","Alessandro Diamanti","FWR",14,9,19,701,1.44883647933602,1
"2","948","2015","Serie A","Alessandro Diamanti","AMC",12,9,19,701,1.44883647933602,1
"2","1033","2015","Serie A","Emanuele Giaccherini","AML",13,24,39,1937,3.64829656016082,7
"2","1033","2015","Serie A","Emanuele Giaccherini","FWL",16,24,39,1937,3.64829656016082,7
"2","1033","2015","Serie A","Emanuele Giaccherini","FWR",14,24,39,1937,3.64829656016082,7
"2","1089","2015","Serie A","Juan Cuadrado","FWR",14,4,8,339,0.462956771254539,0
"2","1097","2015","Serie A","Edenilson","FWR",14,1,0,46,0,0
"2","1100","2015","Serie A","Diego Laxalt","FWR",14,4,3,318,0.110191836953163,0
"2","1100","2015","Serie A","Diego Laxalt","FWL",16,4,3,318,0.110191836953163,0
"2","1104","2015","Serie A","Leonardo Pavoletti","FW",15,22,62,1842,9.61923823505639,13
"2","1106","2015","Serie A","Darko Lazovic","FW",15,6,9,442,0.83571557700634,0
"2","1106","2015","Serie A","Darko Lazovic","FWR",14,6,9,442,0.83571557700634,0
"2","1111","2015","Serie A","Olivier Ntcham","AMC",12,9,17,698,0.552637761458755,0
"2","1111","2015","Serie A","Olivier Ntcham","FWL",16,9,17,698,0.552637761458755,0
"2","1111","2015","Serie A","Olivier Ntcham","FWR",14,9,17,698,0.552637761458755,0
"2","1111","2015","Serie A","Olivier Ntcham","FW",15,9,17,698,0.552637761458755,0
"2","1115","2015","Serie A","Goran Pandev","FW",15,9,16,684,1.93516406789422,0
"2","1121","2015","Serie A","Giacomo Bonaventura","AMC",12,7,17,623,0.675781797617674,0
"2","1121","2015","Serie A","Giacomo Bonaventura","FWL",16,7,17,623,0.675781797617674,0
"2","1124","2015","Serie A","Keisuke Honda","AMC",12,8,15,600,0.730760533362627,0
"2","1125","2015","Serie A","Carlos Bacca","FW",15,36,75,3139,14.3431672565639,17
"2","1126","2015","Serie A","M&#039;Baye Niang","FWL",16,14,35,1085,5.41380305960774,5
"2","1126","2015","Serie A","M&#039;Baye Niang","FW",15,14,35,1085,5.41380305960774,5
"2","1127","2015","Serie A","Luiz Adriano","FW",15,12,17,924,2.92460414022207,2
"2","1129","2015","Serie A","Suso","AMC",12,16,31,1088,2.11342160589993,6
"2","1129","2015","Serie A","Suso","FWR",14,16,31,1088,2.11342160589993,6
"2","1129","2015","Serie A","Suso","FWL",16,16,31,1088,2.11342160589993,6
"2","1129","2015","Serie A","Suso","FW",15,16,31,1088,2.11342160589993,6
"2","1147","2015","Serie A","Cyril Théréau","FW",15,34,73,2867,11.900190374814,10
"2","1147","2015","Serie A","Cyril Théréau","FWL",16,34,73,2867,11.900190374814,10
"2","1147","2015","Serie A","Cyril Théréau","AMC",12,34,73,2867,11.900190374814,10
"2","1148","2015","Serie A","Duván Zapata","FW",15,15,43,1237,6.77253457158804,6
"2","1153","2015","Serie A","Ryder Matos","AMC",12,15,22,1181,4.66696023847908,1
"2","1153","2015","Serie A","Ryder Matos","FWR",14,15,22,1181,4.66696023847908,1
"2","1153","2015","Serie A","Ryder Matos","FW",15,15,22,1181,4.66696023847908,1
"2","1154","2015","Serie A","Stipe Perica","FW",15,5,10,354,1.00190515071154,2
"2","1165","2015","Serie A","Gastón Brugman","AMC",12,4,6,360,0.236813500523567,0
"2","1171","2015","Serie A","Simone Pepe","AMC",12,5,8,378,0.259871715679765,1
"2","1171","2015","Serie A","Simone Pepe","FW",15,5,8,378,0.259871715679765,1
"2","1185","2015","Serie A","Iago Falque","FWL",16,11,11,797,1.09677712246776,1
"2","1185","2015","Serie A","Iago Falque","AML",13,11,11,797,1.09677712246776,1
"2","1185","2015","Serie A","Iago Falque","AMC",12,11,11,797,1.09677712246776,1
"2","1185","2015","Serie A","Iago Falque","AMR",11,11,11,797,1.09677712246776,1
"2","1185","2015","Serie A","Iago Falque","FWR",14,11,11,797,1.09677712246776,1
"2","1186","2015","Serie A","Andrea Belotti","FW",15,31,70,2544,13.8561868714169,12
"2","1187","2015","Serie A","Adem Ljajic","AMC",12,12,26,978,2.2797462195158,2
"2","1187","2015","Serie A","Adem Ljajic","FWL",16,12,26,978,2.2797462195158,2
"2","1187","2015","Serie A","Adem Ljajic","AML",13,12,26,978,2.2797462195158,2
"2","1187","2015","Serie A","Adem Ljajic","AMR",11,12,26,978,2.2797462195158,2
"2","1188","2015","Serie A","Maxi López","FW",15,8,16,665,2.20339693501592,3
"2","1198","2015","Serie A","Josef Martínez","FW",15,10,28,783,3.24281669780612,3
"2","1205","2015","Serie A","Senad Lulic","AML",13,2,0,104,0,0
"2","1208","2015","Serie A","Felipe Anderson","AMR",11,21,40,1702,4.32478884141892,5
"2","1208","2015","Serie A","Felipe Anderson","FWR",14,21,40,1702,4.32478884141892,5
"2","1208","2015","Serie A","Felipe Anderson","AML",13,21,40,1702,4.32478884141892,5
"2","1208","2015","Serie A","Felipe Anderson","FWL",16,21,40,1702,4.32478884141892,5
"2","1208","2015","Serie A","Felipe Anderson","AMC",12,21,40,1702,4.32478884141892,5
"2","1209","2015","Serie A","Ciro Immobile","FW",15,11,37,926,5.74193435907363,5
"2","1210","2015","Serie A","Keita","FW",15,15,46,1300,4.56946689076722,2
"2","1210","2015","Serie A","Keita","AMR",11,15,46,1300,4.56946689076722,2
"2","1210","2015","Serie A","Keita","FWL",16,15,46,1300,4.56946689076722,2
"2","1213","2015","Serie A","Filip Djordjevic","FW",15,16,17,1149,3.90312333405018,3
"2","1221","2015","Serie A","Jacopo Sala","FWR",14,4,4,321,0.105396253056824,0
"2","1228","2015","Serie A","Bruno Fernandes","AMC",12,6,13,498,0.555301268585025,1
"2","1228","2015","Serie A","Bruno Fernandes","FWR",14,6,13,498,0.555301268585025,1
"2","1228","2015","Serie A","Bruno Fernandes","FWL",16,6,13,498,0.555301268585025,1
"2","1229","2015","Serie A","Luis Muriel","FW",15,19,45,1454,6.03294716402888,6
"2","1229","2015","Serie A","Luis Muriel","FWR",14,19,45,1454,6.03294716402888,6
"2","1230","2015","Serie A","Fabio Quagliarella","FW",15,29,97,2520,10.1556051503867,8
"2","1231","2015","Serie A","Ricardo Álvarez","AMC",12,8,12,628,0.325832907110453,1
"2","1232","2015","Serie A","Angelo Palombo","AMC",12,1,0,90,0,0
"2","1250","2015","Serie A","Mohamed Salah","FWL",16,32,71,2701,9.34063333924859,14
"2","1250","2015","Serie A","Mohamed Salah","FWR",14,32,71,2701,9.34063333924859,14
"2","1250","2015","Serie A","Mohamed Salah","AMC",12,32,71,2701,9.34063333924859,14
"2","1250","2015","Serie A","Mohamed Salah","AMR",11,32,71,2701,9.34063333924859,14
"2","1250","2015","Serie A","Mohamed Salah","AML",13,32,71,2701,9.34063333924859,14
"2","1250","2015","Serie A","Mohamed Salah","FW",15,32,71,2701,9.34063333924859,14
"2","1251","2015","Serie A","Radja Nainggolan","AMC",12,6,18,538,1.23745141550899,3
"2","1252","2015","Serie A","Stephan El Shaarawy","AML",13,13,37,999,4.47882659360766,6
"2","1252","2015","Serie A","Stephan El Shaarawy","FWL",16,13,37,999,4.47882659360766,6
"2","1252","2015","Serie A","Stephan El Shaarawy","FW",15,13,37,999,4.47882659360766,6
"2","1253","2015","Serie A","Edin Dzeko","FW",15,21,71,1758,12.2039493694901,7
"2","1254","2015","Serie A","Alessandro Florenzi","FWR",14,3,6,270,0.629389442503453,1
"2","1254","2015","Serie A","Alessandro Florenzi","AML",13,3,6,270,0.629389442503453,1
"2","1254","2015","Serie A","Alessandro Florenzi","AMR",11,3,6,270,0.629389442503453,1
"2","1255","2015","Serie A","Francesco Totti","AMC",12,2,8,155,0.893259830772876,1
"2","1255","2015","Serie A","Francesco Totti","FW",15,2,8,155,0.893259830772876,1
"2","1275","2015","Serie A","Robin Quaison","FW",15,10,12,761,1.11064624227583,1
"2","1275","2015","Serie A","Robin Quaison","AMC",12,10,12,761,1.11064624227583,1
"2","1275","2015","Serie A","Robin Quaison","FWL",16,10,12,761,1.11064624227583,1
"2","1284","2015","Serie A","Oscar Hiljemark","AMC",12,1,0,90,0,0
"2","1290","2015","Serie A","Miralem Pjanic","AMC",12,2,3,162,0.171801321208477,0
"2","1291","2015","Serie A","Hernanes","AMC",12,3,9,227,0.277359273284674,0
"2","1293","2015","Serie A","Gonzalo Higuaín","FW",15,35,182,2989,27.2954775877297,36
"2","1294","2015","Serie A","Paulo Dybala","FW",15,29,99,2358,14.3369904439896,18
"2","1295","2015","Serie A","Mario Mandzukic","FW",15,24,35,2017,8.45034062676132,10
"2","1311","2015","Serie A","Rade Krunic","AMC",12,5,7,355,0.875026747584343,1
"2","1312","2015","Serie A","Daniele Croce","AMC",12,1,0,90,0,0
"2","1313","2015","Serie A","Riccardo Saponara","AMC",12,32,68,2612,7.27571930829435,5
"2","1315","2015","Serie A","Massimo Maccarone","FW",15,35,81,2775,9.98206184618176,13
"2","1318","2015","Serie A","Manuel Pucciarelli","FW",15,33,54,2906,6.67558787204325,6
"2","1319","2015","Serie A","Levan Mchedlidze","FW",15,2,4,114,0.246589064598083,0
"2","1333","2015","Serie A","Lucas Castro","AMC",12,1,1,47,0.0117412013933063,0
"2","1336","2015","Serie A","Valter Birsa","AMC",12,30,49,2177,4.63104351051151,4
"2","1336","2015","Serie A","Valter Birsa","FWR",14,30,49,2177,4.63104351051151,4
"2","1336","2015","Serie A","Valter Birsa","FWL",16,30,49,2177,4.63104351051151,4
"2","1337","2015","Serie A","Riccardo Meggiorini","FW",15,19,31,1470,2.45340823102742,3
"2","1337","2015","Serie A","Riccardo Meggiorini","FWR",14,19,31,1470,2.45340823102742,3
"2","1338","2015","Serie A","Antonio Floro Flores","FWL",16,16,45,1046,2.39507387951016,3
"2","1338","2015","Serie A","Antonio Floro Flores","FW",15,16,45,1046,2.39507387951016,3
"2","1340","2015","Serie A","Roberto Inglese","FW",15,14,26,1061,2.63698689267039,2
"2","1347","2015","Serie A","Sergio Pellissier","FW",15,10,15,775,3.0844917036593,3
"2","1350","2015","Serie A","Jonathan de Guzmán","AMC",12,1,0,57,0,0
"2","1359","2015","Serie A","Aleksandar Tonev","FWR",14,6,16,510,0.537901915609837,0
"2","1360","2015","Serie A","Diego Falcinelli","FW",15,11,17,879,1.92062006518245,1
"2","1369","2015","Serie A","Marcello Trotta","FW",15,1,1,67,0.0185506120324135,0
"2","1382","2015","Serie A","José Callejón","FW",15,35,57,2816,8.33152554929256,7
"2","1382","2015","Serie A","José Callejón","FWR",14,35,57,2816,8.33152554929256,7
"2","1383","2015","Serie A","Manolo Gabbiadini","FW",15,4,13,300,2.60642289370298,3
"2","1384","2015","Serie A","Dries Mertens","FW",15,6,25,467,1.64055778831244,3
"2","1384","2015","Serie A","Dries Mertens","FWR",14,6,25,467,1.64055778831244,3
"2","1384","2015","Serie A","Dries Mertens","FWL",16,6,25,467,1.64055778831244,3
"2","1393","2015","Serie A","Lorenzo Insigne","AMC",12,34,129,2580,9.73002800438553,12
"2","1393","2015","Serie A","Lorenzo Insigne","FWL",16,34,129,2580,9.73002800438553,12
"2","1401","2015","Serie A","Panagiotis Tachtsidis","AMC",12,1,1,90,0.0658897906541824,0
"2","1405","2015","Serie A","Marco Borriello","FW",15,16,43,1336,5.72685416042805,6
"2","1421","2015","Serie A","Cristian Tello","AMC",12,10,16,804,1.66729269735515,2
"2","1421","2015","Serie A","Cristian Tello","AMR",11,10,16,804,1.66729269735515,2
"2","1421","2015","Serie A","Cristian Tello","FWR",14,10,16,804,1.66729269735515,2
"2","1422","2015","Serie A","Borja Valero","AMC",12,18,16,1541,1.57235153019428,1
"2","1422","2015","Serie A","Borja Valero","AML",13,18,16,1541,1.57235153019428,1
"2","1424","2015","Serie A","Federico Bernardeschi","AML",13,14,23,1070,1.14839381352067,1
"2","1424","2015","Serie A","Federico Bernardeschi","FWR",14,14,23,1070,1.14839381352067,1
"2","1424","2015","Serie A","Federico Bernardeschi","AMC",12,14,23,1070,1.14839381352067,1
"2","1424","2015","Serie A","Federico Bernardeschi","AMR",11,14,23,1070,1.14839381352067,1
"2","1424","2015","Serie A","Federico Bernardeschi","FWL",16,14,23,1070,1.14839381352067,1
"2","1425","2015","Serie A","Nikola Kalinic","FW",15,25,61,2240,14.5088981315494,8
"2","1425","2015","Serie A","Nikola Kalinic","AMC",12,25,61,2240,14.5088981315494,8
"2","1426","2015","Serie A","Josip Ilicic","AMC",12,24,71,1830,9.27818214707077,13
"2","1434","2015","Serie A","Khouma Babacar","FW",15,11,25,768,2.62015720456839,3
"2","1445","2015","Serie A","Simone Verdi","FW",15,3,7,191,1.45020724833011,2
"2","1445","2015","Serie A","Simone Verdi","AMC",12,3,7,191,1.45020724833011,2
"2","1446","2015","Serie A","Sergio Floccari","FW",15,15,41,1270,3.96051982976496,5
"2","1446","2015","Serie A","Sergio Floccari","FWL",16,15,41,1270,3.96051982976496,5
"2","1450","2015","Serie A","Umar Sadiq","FW",15,2,3,152,1.26577831059694,1
"2","1451","2015","Serie A","Anthony Mounier","AMR",11,24,20,1814,2.44844961538911,4
"2","1451","2015","Serie A","Anthony Mounier","FWL",16,24,20,1814,2.44844961538911,4
"2","1451","2015","Serie A","Anthony Mounier","FWR",14,24,20,1814,2.44844961538911,4
"2","1451","2015","Serie A","Anthony Mounier","AMC",12,24,20,1814,2.44844961538911,4
"2","1457","2015","Serie A","Luca Rizzo","FWR",14,13,9,919,0.551627792418003,0
"2","1457","2015","Serie A","Luca Rizzo","AML",13,13,9,919,0.551627792418003,0
"2","1457","2015","Serie A","Luca Rizzo","FWL",16,13,9,919,0.551627792418003,0
"2","1458","2015","Serie A","Ibrahima Mbaye","FWR",14,1,1,62,0.012438265606761,0
"2","1468","2015","Serie A","Gregoire Defrel","FW",15,24,44,1917,5.24941400438547,7
"2","1468","2015","Serie A","Gregoire Defrel","FWR",14,24,44,1917,5.24941400438547,7
"2","1472","2015","Serie A","Alessandro Matri","FW",15,7,2,511,1.00948536396027,1
"2","1473","2015","Serie A","Matteo Politano","FWR",14,11,25,799,1.73716621473432,4
"2","1473","2015","Serie A","Matteo Politano","FWL",16,11,25,799,1.73716621473432,4
"2","1487","2015","Serie A","Andrea Conti","AMR",11,1,0,46,0,0
"2","1491","2015","Serie A","Alejandro Gomez","FWL",16,33,85,2803,7.29585137031973,7
"2","1491","2015","Serie A","Alejandro Gomez","FW",15,33,85,2803,7.29585137031973,7
"2","1491","2015","Serie A","Alejandro Gomez","AMC",12,33,85,2803,7.29585137031973,7
"2","1491","2015","Serie A","Alejandro Gomez","AML",13,33,85,2803,7.29585137031973,7
"2","1492","2015","Serie A","Jasmin Kurtic","AMR",11,6,5,502,0.184346605092287,0
"2","1492","2015","Serie A","Jasmin Kurtic","AMC",12,6,5,502,0.184346605092287,0
"2","1492","2015","Serie A","Jasmin Kurtic","AML",13,6,5,502,0.184346605092287,0
"2","1494","2015","Serie A","Mauricio Pinilla","FW",15,16,39,1233,5.20708277728408,5
"2","1496","2015","Serie A","Roberto Gagliardini","AMC",12,1,2,82,0.0866018608212471,0
"2","1499","2015","Serie A","Cristian Raimondi","FWR",14,1,2,59,0.288409680128098,0
"2","1502","2015","Serie A","Marco D&#039;Alessandro","FWR",14,11,11,912,1.73344998061657,3
"2","1502","2015","Serie A","Marco D&#039;Alessandro","FWL",16,11,11,912,1.73344998061657,3
"2","1502","2015","Serie A","Marco D&#039;Alessandro","AMR",11,11,11,912,1.73344998061657,3
"2","1511","2015","Serie A","Marcelo Brozovic","AMC",12,7,17,624,1.48489584028721,1
"2","1511","2015","Serie A","Marcelo Brozovic","AMR",11,7,17,624,1.48489584028721,1
"2","1513","2015","Serie A","Mauro Icardi","FW",15,32,55,2583,12.5060817692429,16
"2","1514","2015","Serie A","Éder","FW",15,26,66,2233,9.02473730593919,12
"2","1514","2015","Serie A","Éder","FWL",16,26,66,2233,9.02473730593919,12
"2","1514","2015","Serie A","Éder","FWR",14,26,66,2233,9.02473730593919,12
"2","1514","2015","Serie A","Éder","AML",13,26,66,2233,9.02473730593919,12
"2","1514","2015","Serie A","Éder","AMC",12,26,66,2233,9.02473730593919,12
"2","1517","2015","Serie A","Antonio Candreva","FWR",14,27,83,2093,10.0207279622555,8
"2","1517","2015","Serie A","Antonio Candreva","AMR",11,27,83,2093,10.0207279622555,8
"2","1517","2015","Serie A","Antonio Candreva","AMC",12,27,83,2093,10.0207279622555,8
"2","1517","2015","Serie A","Antonio Candreva","FWL",16,27,83,2093,10.0207279622555,8
"2","1518","2015","Serie A","Rodrigo Palacio","FW",15,15,15,1279,3.55772272963077,2
"2","1518","2015","Serie A","Rodrigo Palacio","AMC",12,15,15,1279,3.55772272963077,2
"2","1518","2015","Serie A","Rodrigo Palacio","FWR",14,15,15,1279,3.55772272963077,2
"2","1524","2015","Serie A","Stevan Jovetic","FW",15,18,59,1402,7.85687815677374,5
"2","1524","2015","Serie A","Stevan Jovetic","AMC",12,18,59,1402,7.85687815677374,5
"2","1539","2015","Serie A","Diego Perotti","FW",15,28,38,2255,3.58769497321919,4
"2","1539","2015","Serie A","Diego Perotti","AMC",12,28,38,2255,3.58769497321919,4
"2","1539","2015","Serie A","Diego Perotti","FWR",14,28,38,2255,3.58769497321919,4
"2","1539","2015","Serie A","Diego Perotti","FWL",16,28,38,2255,3.58769497321919,4
"2","1543","2015","Serie A","Sergej Milinkovic-Savic","AMC",12,8,10,649,0.473098922520876,0
"2","1552","2015","Serie A","Alberto Gilardino","FW",15,26,41,2106,7.22220866382122,7
"2","1564","2015","Serie A","Ricardo Kishna","FWL",16,7,7,505,0.746419135481119,1
"2","1564","2015","Serie A","Ricardo Kishna","AML",13,7,7,505,0.746419135481119,1
"2","1580","2015","Serie A","Mattia Destro","FW",15,25,63,2120,9.31354337930679,8
"2","1581","2015","Serie A","Serge Gakpe","FW",15,8,17,683,1.84572145715356,2
"2","1581","2015","Serie A","Serge Gakpe","FWR",14,8,17,683,1.84572145715356,2
"2","1581","2015","Serie A","Serge Gakpe","FWL",16,8,17,683,1.84572145715356,2
"2","1600","2015","Serie A","Jonathan Biabiany","AMR",11,5,11,403,0.863932989537715,1
"2","1600","2015","Serie A","Jonathan Biabiany","AML",13,5,11,403,0.863932989537715,1
"2","1604","2015","Serie A","Artur Ionita","AMC",12,7,9,587,0.845320910215378,0
"2","1611","2015","Serie A","Franco Brienza","AMC",12,10,23,876,1.34024626016617,1
"2","1611","2015","Serie A","Franco Brienza","FWL",16,10,23,876,1.34024626016617,1
"2","1611","2015","Serie A","Franco Brienza","FWR",14,10,23,876,1.34024626016617,1
"2","1612","2015","Serie A","Domenico Berardi","FWR",14,26,86,2153,9.22554540820419,7
"2","1612","2015","Serie A","Domenico Berardi","FWL",16,26,86,2153,9.22554540820419,7
"2","1622","2015","Serie A","Matías Fernández","AMC",12,8,16,627,0.619405072182417,1
"2","1622","2015","Serie A","Matías Fernández","FWL",16,8,16,627,0.619405072182417,1
"2","1642","2015","Serie A","Simone Zaza","FW",15,5,17,405,0.86277473717928,1
"2","1644","2015","Serie A","Giuseppe Rossi","FWL",16,4,5,240,0.351787742227316,0
"2","1644","2015","Serie A","Giuseppe Rossi","FW",15,4,5,240,0.351787742227316,0
"2","1646","2015","Serie A","David Ivan","FWR",14,2,1,136,0.0150056220591068,0
"2","1646","2015","Serie A","David Ivan","AMR",11,2,1,136,0.0150056220591068,0
"2","1722","2015","Serie A","Juan Zuñiga","AMR",11,1,1,81,0.0205984450876713,0
"2","1723","2015","Serie A","Roberto Pereyra","FWL",16,5,2,344,0.133492439985275,0
"2","1723","2015","Serie A","Roberto Pereyra","AMC",12,5,2,344,0.133492439985275,0
"2","1793","2015","Serie A","Alessandro Piu","FW",15,2,1,106,0.139494135975838,0
"2","1804","2015","Serie A","Álvaro Morata","FW",15,16,33,1143,4.80678161233663,3
"2","1804","2015","Serie A","Álvaro Morata","FWL",16,16,33,1143,4.80678161233663,3
"2","1809","2015","Serie A","Joaquín Correa","AMC",12,12,20,889,2.42021072283387,3
"2","1809","2015","Serie A","Joaquín Correa","FWL",16,12,20,889,2.42021072283387,3
